experiment_id,well,sample_index,timestamp_s,relative_time_s,z_position_mm,indentation_distance_mm,raw_force_n,corrected_force_n,direction,source_well,formulation,volume_ul,flow_rate_ul_min,opentrons_source_well,opentrons_volume_dispensed_ul,opentrons_run_id,opentrons_robot_run_id,opentrons_status,sharc_run_id,sharc_success,sharc_exposure_time_s,sharc_intensity,sharc_result_path,sharc_run_dir,asmi_run_id,asmi_success,asmi_baseline_avg_n,asmi_baseline_std_n,asmi_force_exceeded,asmi_result_path,asmi_run_dir
my_run_001,A1,46,1782156340.4899616,19.368751049,15.03,18.03,0.85296630859375,0.021166992187499956,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,47,1782156340.91102,19.7898094654,15.02,18.02,0.85296630859375,0.021166992187499956,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,48,1782156341.3319554,20.2107448578,15.01,18.01,0.85919189453125,0.027392578124999956,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,49,1782156341.7520227,20.6308121681,15.0,18.0,0.86334228515625,0.031542968749999956,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,50,1782156342.173952,21.0527415276,14.99,17.99,0.86126708984375,0.029467773437499956,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,51,1782156342.5959978,21.4747872353,14.98,17.98,0.86126708984375,0.029467773437499956,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,52,1782156343.0169458,21.8957352638,14.97,17.97,0.8674850463867188,0.035685729980468706,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,53,1782156343.4379547,22.3167440891,14.96,17.96,0.8674850463867188,0.035685729980468706,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,54,1782156343.859005,22.7377943993,14.95,17.95,0.8654098510742188,0.033610534667968706,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,55,1782156344.2789927,23.1577820778,14.94,17.94,0.86334228515625,0.031542968749999956,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,56,1782156344.6989987,23.5777881145,14.93,17.93,0.8654098510742188,0.033610534667968706,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,57,1782156345.12197,24.0007593632,14.92,17.92,0.85919189453125,0.027392578124999956,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,58,1782156345.5429697,24.4217591286,14.91,17.91,0.8695602416992188,0.037760925292968706,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,59,1782156345.9629438,24.8417332172,14.9,17.9,0.86334228515625,0.031542968749999956,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,60,1782156346.3849783,25.2637677193,14.89,17.89,0.8695602416992188,0.037760925292968706,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,61,1782156346.805992,25.6847813129,14.88,17.88,0.8654098510742188,0.033610534667968706,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,62,1782156347.2269983,26.1057877541,14.87,17.87,0.86334228515625,0.031542968749999956,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,63,1782156347.6489258,26.5277152061,14.86,17.86,0.86334228515625,0.031542968749999956,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,64,1782156348.0699382,26.9487276077,14.85,17.85,0.8654098510742188,0.033610534667968706,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,65,1782156348.490979,27.3697683811,14.84,17.84,0.86334228515625,0.031542968749999956,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,66,1782156348.9109762,27.7897655964,14.83,17.83,0.85504150390625,0.023242187499999956,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,67,1782156349.3319802,28.2107696533,14.82,17.82,0.85504150390625,0.023242187499999956,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,68,1782156349.7529054,28.6316947937,14.81,17.81,0.85296630859375,0.021166992187499956,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,69,1782156350.172988,29.0517773628,14.8,17.8,0.83843994140625,0.006640624999999956,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,70,1782156350.593974,29.4727635384,14.79,17.79,0.8197708129882812,-0.012028503417968794,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,71,1782156351.0149682,29.8937575817,14.78,17.78,0.7388458251953125,-0.09295349121093754,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,72,1782156351.4349508,30.3137402534,14.77,17.77,0.664154052734375,-0.16764526367187504,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,73,1782156351.8549495,30.7337388992,14.76,17.76,0.5998382568359375,-0.23196105957031254,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,74,1782156352.275978,31.1547675133,14.75,17.75,0.50439453125,-0.32740478515625004,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,75,1782156352.6979444,31.5767338276,14.74,17.74,0.4006500244140625,-0.43114929199218754,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,76,1782156353.1179595,31.9967489243,14.73,17.73,0.334259033203125,-0.49754028320312504,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,77,1782156353.5409536,32.4197430611,14.72,17.72,0.25748443603515625,-0.5743148803710938,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,78,1782156353.962975,32.8417644501,14.71,17.71,0.13507080078125,-0.696728515625,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,79,1782156354.3839378,33.2627272606,14.7,17.7,0.02718353271484375,-0.8046157836914063,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,80,1782156354.8059032,33.6846926212,14.69,17.69,-0.06618499755859375,-0.8979843139648438,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,81,1782156355.2279444,34.106733799,14.68,17.68,-0.17615509033203125,-1.0079544067382813,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,82,1782156355.6499445,34.5287339687,14.67,17.67,-0.3027191162109375,-1.1345184326171875,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,83,1782156356.0719283,34.9507176876,14.66,17.66,-0.4687042236328125,-1.3005035400390625,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,84,1782156356.4929721,35.3717615604,14.65,17.65,-0.6160202026367188,-1.4478195190429688,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,85,1782156356.914863,35.7936525345,14.64,17.64,-0.7529525756835938,-1.5847518920898438,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,86,1782156357.3349233,36.2137126923,14.63,17.63,-0.9666671752929688,-1.7984664916992188,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,87,1782156357.7559392,36.6347286701,14.62,17.62,-1.1658477783203125,-1.9976470947265625,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,88,1782156358.176929,37.0557184219,14.61,17.61,-1.3048629760742188,-2.1366622924804686,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,89,1782156358.597956,37.4767453671,14.6,17.6,-1.4729232788085938,-2.3047225952148436,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,90,1782156359.0209274,37.8997168541,14.59,17.59,-1.6887054443359375,-2.5205047607421873,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,91,1782156359.4418812,38.3206706047,14.58,17.58,-1.8858108520507812,-2.717610168457031,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,92,1782156359.8629189,38.7417082787,14.57,17.57,-2.0580291748046875,-2.8898284912109373,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
my_run_001,A1,93,1782156360.2839077,39.1626970768,14.56,17.56,-2.2136383056640625,-3.0454376220703123,down,A1,pegda_a,100,150,A1,100,my_run_001:A1:fill,,,my_run_001:A1:sharc,true,11.0,1,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc/result.json,/home/sartorius-scale/polymer_indent_runs/my_run_001_A1_sharc,my_run_001:A1:asmi,true,0.83179931640625,0.0038884924883372126,true,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi/result.json,/home/asmi/polymer_indent_runs/my_run_001_A1_asmi
